"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)"
"20","1992","6","Madhya Pradesh","Satna","84.6","33.9","400.71","193.2","200.1","1035.71"
"20","1993","6","Madhya Pradesh","Satna","77.8","34.3","440.87","200.8","213.2","1061.75"
"20","1994","6","Madhya Pradesh","Satna","87.5","44.3","506.29","189.3","268.3","1417.33"
"20","1995","6","Madhya Pradesh","Satna","88.3","29.3","331.82","185.4","241.6","1303.13"
"20","1996","6","Madhya Pradesh","Satna","82.8","35.3","426.33","175.7","181.3","1031.87"
"20","1997","6","Madhya Pradesh","Satna","90.8","45.9","505.51","189.7","256.1","1350.03"
"20","1998","6","Madhya Pradesh","Satna","82.8","39.4","475.85","185.5","253.1","1364.42"
"20","1999","6","Madhya Pradesh","Satna","101.6","60.5","595.47","186.4","209.0","1121.24"
"20","2000","6","Madhya Pradesh","Satna","101.2","29.1","287.55","161.1","132.0","819.37"
"20","2001","6","Madhya Pradesh","Satna","112.5","116.1","1032.0","163.4","169.3","1036.11"
"20","2002","6","Madhya Pradesh","Satna","102.0","67.3","659.8","160.3","197.5","1232.06"
"20","2003","6","Madhya Pradesh","Satna","102.4","97.4","951.17","160.0","197.7","1235.62"
"20","2004","6","Madhya Pradesh","Satna","102.35","106.31","1038.69","157.56","173.89","1103.64"
"20","2005","6","Madhya Pradesh","Satna","103.74","123.3","1188.55","153.92","175.97","1143.26"
"20","2006","6","Madhya Pradesh","Satna","94.92","60.92","641.8","141.99","124.81","879.01"
"20","2007","6","Madhya Pradesh","Satna","89.7","22.37","249.39","127.8","88.5","692.49"
"20","2008","6","Madhya Pradesh","Satna","90.3","39.01","432.0","137.9","147.8","1071.79"
"20","2009","6","Madhya Pradesh","Satna","82.6","53.5","647.7","143.2","173.1","1208.8"
"20","2010","6","Madhya Pradesh","Satna","71.7","74.3","1036.26","125.4","119.1","949.76"
"20","2011","6","Madhya Pradesh","Satna","82.4","135.9","1649.27","135.2","202.2","1495.56"
"20","2012","6","Madhya Pradesh","Satna","85.38","197.67","2315.18","142.46","448.59","3148.88"
"20","2013","6","Madhya Pradesh","Satna","82.07","188.56","2297.55","146.54","479.99","3275.49"
"20","2014","6","Madhya Pradesh","Satna","104.0","201.33","1935.87","169.0","593.0","3508.88"
"20","2015","6","Madhya Pradesh","Satna","104.0","238.0","2288.46","132.0","390.0","2954.55"
"21","1966","6","Madhya Pradesh","Shahdol","190.0","31.0","163.16","20.0","5.0","250.0"
"21","1967","6","Madhya Pradesh","Shahdol","182.0","98.0","538.46","40.0","20.0","500.0"
"21","1968","6","Madhya Pradesh","Shahdol","186.7","65.0","348.15","29.4","12.0","408.16"
"21","1969","6","Madhya Pradesh","Shahdol","189.6","117.8","621.31","34.7","14.7","423.63"
"21","1970","6","Madhya Pradesh","Shahdol","190.8","105.3","551.89","35.8","21.1","589.39"
"21","1971","6","Madhya Pradesh","Shahdol","195.2","166.3","851.95","41.1","18.1","440.39"
"21","1972","6","Madhya Pradesh","Shahdol","198.9","135.3","680.24","46.0","19.7","428.26"
"21","1973","6","Madhya Pradesh","Shahdol","199.1","161.0","808.64","47.8","13.2","276.15"
"21","1974","6","Madhya Pradesh","Shahdol","196.0","71.5","364.8","43.3","20.1","464.2"
"21","1975","6","Madhya Pradesh","Shahdol","198.0","142.2","718.18","51.1","25.8","504.89"
"21","1976","6","Madhya Pradesh","Shahdol","201.2","132.8","660.04","42.5","15.8","371.76"
"21","1977","6","Madhya Pradesh","Shahdol","205.2","156.2","761.21","51.2","24.2","472.66"
"21","1978","6","Madhya Pradesh","Shahdol","210.0","149.4","711.43","61.4","36.6","596.09"
"21","1979","6","Madhya Pradesh","Shahdol","195.5","23.2","118.67","31.5","6.6","209.52"
"21","1980","6","Madhya Pradesh","Shahdol","205.8","168.2","817.3","52.7","29.8","565.46"
"21","1981","6","Madhya Pradesh","Shahdol","206.6","136.5","660.7","48.9","27.7","566.46"
"21","1982","6","Madhya Pradesh","Shahdol","202.1","125.6","621.47","47.1","25.6","543.52"
"21","1983","6","Madhya Pradesh","Shahdol","213.5","165.3","774.24","51.3","30.9","602.34"
"21","1984","6","Madhya Pradesh","Shahdol","215.1","71.1","330.54","46.2","25.4","549.78"
"21","1985","6","Madhya Pradesh","Shahdol","220.2","170.9","776.11","52.1","31.1","596.93"
"21","1986","6","Madhya Pradesh","Shahdol","221.0","160.0","723.98","56.0","37.0","660.71"
"21","1987","6","Madhya Pradesh","Shahdol","214.0","138.0","644.86","65.0","44.0","676.92"
"21","1988","6","Madhya Pradesh","Shahdol","220.0","175.4","797.27","48.0","25.1","522.92"
"21","1989","6","Madhya Pradesh","Shahdol","223.8","146.7","655.5","51.0","40.5","794.12"
"21","1990","6","Madhya Pradesh","Shahdol","225.8","175.1","775.47","63.7","47.0","737.83"
"21","1991","6","Madhya Pradesh","Shahdol","224.4","107.4","478.61","50.9","35.9","705.3"
"21","1992","6","Madhya Pradesh","Shahdol","228.1","154.0","675.14","57.6","44.9","779.51"
"21","1993","6","Madhya Pradesh","Shahdol","229.5","180.8","787.8","68.3","62.1","909.22"
"21","1994","6","Madhya Pradesh","Shahdol","234.8","232.6","990.63","73.6","69.7","947.01"
"21","1995","6","Madhya Pradesh","Shahdol","237.6","174.2","733.16","72.7","60.4","830.81"
"21","1996","6","Madhya Pradesh","Shahdol","237.5","183.7","773.47","73.4","55.6","757.49"
"21","1997","6","Madhya Pradesh","Shahdol","244.4","152.9","625.61","72.8","50.1","688.19"
"21","1998","6","Madhya Pradesh","Shahdol","245.6","171.0","696.25","102.64","54.0","526.11"
"21","1999","6","Madhya Pradesh","Shahdol","255.5","224.2","877.5","77.8","52.8","678.66"
"21","2000","6","Madhya Pradesh","Shahdol","244.5","156.4","639.67","56.8","37.6","661.97"
"21","2001","6","Madhya Pradesh","Shahdol","251.0","212.3","845.82","63.3","47.2","745.66"
"21","2002","6","Madhya Pradesh","Shahdol","245.9","121.1","492.48","58.2","39.1","671.82"
"21","2003","6","Madhya Pradesh","Shahdol","249.7","194.4","778.53","62.5","49.9","798.4"
"21","2004","6","Madhya Pradesh","Shahdol","254.81","144.48","567.01","62.17","46.25","743.93"
"21","2005","6","Madhya Pradesh","Shahdol","254.5","250.39","983.85","64.19","50.85","792.18"
"21","2006","6","Madhya Pradesh","Shahdol","253.22","208.91","825.01","62.51","48.24","771.72"
"21","2007","6","Madhya Pradesh","Shahdol","254.6","100.06","393.01","58.4","44.8","767.12"
"21","2008","6","Madhya Pradesh","Shahdol","253.0","149.96","592.73","61.3","52.5","856.44"
"21","2009","6","Madhya Pradesh","Shahdol","236.0","165.9","702.97","63.4","46.2","728.71"
"21","2010","6","Madhya Pradesh","Shahdol","236.6","227.1","959.85","61.6","44.0","714.29"
"21","2011","6","Madhya Pradesh","Shahdol","258.6","353.7","1367.75","86.6","79.3","915.7"
"21","2012","6","Madhya Pradesh","Shahdol","257.73","383.9","1489.54","70.27","146.8","2089.08"
"21","2013","6","Madhya Pradesh","Shahdol","257.18","484.88","1885.37","91.66","208.67","2276.57"
"21","2014","6","Madhya Pradesh","Shahdol","269.0","510.67","1898.4","118.0","220.0","1864.41"
"21","2015","6","Madhya Pradesh","Shahdol","229.0","378.0","1650.66","65.0","127.0","1953.85"
"22","1966","6","Madhya Pradesh","Gwalior","12.0","10.0","833.33","55.0","41.0","745.45"
"22","1967","6","Madhya Pradesh","Gwalior","15.0","19.0","1266.67","78.0","77.0","987.18"
"22","1968","6","Madhya Pradesh","Gwalior","20.4","22.0","1078.43","84.6","80.0","945.63"
"22","1969","6","Madhya Pradesh","Gwalior","20.5","18.9","921.95","86.1","55.3","642.28"
"22","1970","6","Madhya Pradesh","Gwalior","12.1","12.9","1066.12","89.6","84.3","940.85"
"22","1971","6","Madhya Pradesh","Gwalior","18.3","23.6","1289.62","97.2","90.3","929.01"
"22","1972","6","Madhya Pradesh","Gwalior","20.0","28.9","1445.0","77.9","46.8","600.77"
"22","1973","6","Madhya Pradesh","Gwalior","15.9","22.3","1402.52","66.3","63.9","963.8"
"22","1974","6","Madhya Pradesh","Gwalior","15.9","19.6","1232.7","69.3","63.0","909.09"
"22","1975","6","Madhya Pradesh","Gwalior","18.6","29.0","1559.14","82.5","85.9","1041.21"
"22","1976","6","Madhya Pradesh","Gwalior","21.4","33.3","1556.07","81.7","92.4","1130.97"
"22","1977","6","Madhya Pradesh","Gwalior","22.2","23.0","1036.04","88.0","125.0","1420.45"
"22","1978","6","Madhya Pradesh","Gwalior","27.4","34.0","1240.88","86.3","93.7","1085.75"
"22","1979","6","Madhya Pradesh","Gwalior","25.8","21.1","817.83","80.2","54.2","675.81"
"22","1980","6","Madhya Pradesh","Gwalior","27.8","36.4","1309.35","89.0","103.5","1162.92"
"22","1981","6","Madhya Pradesh","Gwalior","24.4","21.9","897.54","85.5","132.6","1550.88"
"22","1982","6","Madhya Pradesh","Gwalior","21.6","28.2","1305.56","90.4","151.9","1680.31"
"22","1983","6","Madhya Pradesh","Gwalior","20.7","28.7","1386.47","95.0","142.8","1503.16"
"22","1984","6","Madhya Pradesh","Gwalior","21.2","17.1","806.6","92.7","144.8","1562.03"
"22","1985","6","Madhya Pradesh","Gwalior","21.1","29.5","1398.1","85.3","144.4","1692.85"
"22","1986","6","Madhya Pradesh","Gwalior","21.0","33.0","1571.43","89.0","186.0","2089.89"
"22","1987","6","Madhya Pradesh","Gwalior","1.0","1.2","1200.0","94.0","186.0","1978.72"
"22","1988","6","Madhya Pradesh","Gwalior","15.6","30.5","1955.13","96.0","189.6","1975.0"
"22","1989","6","Madhya Pradesh","Gwalior","4.0","5.8","1450.0","85.1","127.9","1502.94"
"22","1990","6","Madhya Pradesh","Gwalior","10.3","16.2","1572.82","96.3","178.8","1856.7"
"22","1991","6","Madhya Pradesh","Gwalior","11.7","18.3","1564.1","90.0","211.7","2352.22"
"22","1992","6","Madhya Pradesh","Gwalior","13.6","26.8","1970.59","99.7","269.4","2702.11"
"22","1993","6","Madhya Pradesh","Gwalior","14.2","27.4","1929.58","100.6","260.9","2593.44"
"22","1994","6","Madhya Pradesh","Gwalior","20.8","48.4","2326.92","100.2","201.4","2009.98"
"22","1995","6","Madhya Pradesh","Gwalior","22.2","35.2","1585.59","101.1","281.3","2782.39"
"22","1996","6","Madhya Pradesh","Gwalior","23.4","53.4","2282.05","100.4","236.5","2355.58"
"22","1997","6","Madhya Pradesh","Gwalior","29.8","63.7","2137.58","109.4","225.6","2062.16"
"22","1998","6","Madhya Pradesh","Gwalior","29.0","50.3","1734.48","91.4","221.1","2419.04"
"22","1999","6","Madhya Pradesh","Gwalior","37.5","83.6","2229.33","99.1","294.7","2973.76"
"22","2000","6","Madhya Pradesh","Gwalior","38.9","81.7","2100.26","78.1","185.1","2370.04"
"22","2001","6","Madhya Pradesh","Gwalior","43.4","98.7","2274.19","84.7","243.0","2868.95"
"22","2002","6","Madhya Pradesh","Gwalior","15.8","14.2","898.73","68.0","174.3","2563.24"
"22","2003","6","Madhya Pradesh","Gwalior","14.9","36.7","2463.09","96.6","274.3","2839.54"
"22","2004","6","Madhya Pradesh","Gwalior","14.64","30.88","2109.29","92.01","236.31","2568.31"
"22","2005","6","Madhya Pradesh","Gwalior","17.54","40.56","2312.43","91.36","230.27","2520.47"
"22","2006","6","Madhya Pradesh","Gwalior","15.93","37.38","2346.52","86.99","187.03","2150.02"
"22","2007","6","Madhya Pradesh","Gwalior","11.7","11.09","947.86","68.9","111.4","1616.84"
"22","2008","6","Madhya Pradesh","Gwalior","31.0","53.99","1741.61","89.3","229.1","2565.51"
"22","2009","6","Madhya Pradesh","Gwalior","21.0","54.1","2576.19","83.4","189.9","2276.98"
"22","2010","6","Madhya Pradesh","Gwalior","24.5","64.0","2612.24","93.8","254.0","2707.89"
"22","2011","6","Madhya Pradesh","Gwalior","34.7","111.2","3204.61","112.2","346.8","3090.91"
"22","2012","6","Madhya Pradesh","Gwalior","49.16","89.43","1819.16","115.4","420.86","3646.97"
"22","2013","6","Madhya Pradesh","Gwalior","57.51","135.09","2348.98","119.29","363.64","3048.37"
"22","2014","6","Madhya Pradesh","Gwalior","49.0","111.33","2272.04","104.0","335.0","3221.15"
"22","2015","6","Madhya Pradesh","Gwalior","53.0","150.0","2830.19","136.0","515.0","3786.76"
"23","1966","6","Madhya Pradesh","Shivpuri","10.0","3.0","300.0","46.0","21.0","456.52"
"23","1967","6","Madhya Pradesh","Shivpuri","10.0","8.0","800.0","66.0","48.0","727.27"
"23","1968","6","Madhya Pradesh","Shivpuri","9.0","7.0","777.78","77.0","62.0","805.19"
"23","1969","6","Madhya Pradesh","Shivpuri","9.1","5.9","648.35","89.1","65.9","739.62"
"23","1970","6","Madhya Pradesh","Shivpuri","9.9","9.9","1000.0","89.1","61.1","685.75"
"23","1971","6","Madhya Pradesh","Shivpuri","11.2","11.3","1008.93","90.4","95.8","1059.73"
"23","1972","6","Madhya Pradesh","Shivpuri","11.6","11.7","1008.62","90.4","58.0","641.59"
"23","1973","6","Madhya Pradesh","Shivpuri","10.4","12.4","1192.31","81.3","57.8","710.95"
"23","1974","6","Madhya Pradesh","Shivpuri","9.7","7.7","793.81","70.4","67.6","960.23"
"23","1975","6","Madhya Pradesh","Shivpuri","10.5","10.9","1038.1","89.7","81.2","905.24"
"23","1976","6","Madhya Pradesh","Shivpuri","11.2","9.0","803.57","85.4","79.8","934.43"
"23","1977","6","Madhya Pradesh","Shivpuri","11.8","9.7","822.03","99.7","94.8","950.85"
"23","1978","6","Madhya Pradesh","Shivpuri","12.4","7.7","620.97","101.6","88.3","869.09"
"23","1979","6","Madhya Pradesh","Shivpuri","12.1","0.3","24.79","66.6","53.4","801.8"
"23","1980","6","Madhya Pradesh","Shivpuri","11.3","9.3","823.01","87.9","92.0","1046.64"
"23","1981","6","Madhya Pradesh","Shivpuri","10.2","6.8","666.67","82.5","109.3","1324.85"
"23","1982","6","Madhya Pradesh","Shivpuri","10.4","10.6","1019.23","87.7","133.1","1517.67"
"23","1983","6","Madhya Pradesh","Shivpuri","10.2","12.3","1205.88","101.5","131.2","1292.61"
"23","1984","6","Madhya Pradesh","Shivpuri","9.6","5.9","614.58","96.6","108.6","1124.22"
"23","1985","6","Madhya Pradesh","Shivpuri","9.9","12.6","1272.73","101.3","158.6","1565.65"
"23","1986","6","Madhya Pradesh","Shivpuri","9.0","6.0","666.67","79.0","125.0","1582.28"
"23","1987","6","Madhya Pradesh","Shivpuri","7.0","6.0","857.14","87.0","166.0","1908.05"
"23","1988","6","Madhya Pradesh","Shivpuri","8.2","8.3","1012.2","108.6","161.7","1488.95"
"23","1989","6","Madhya Pradesh","Shivpuri","7.1","2.8","394.37","55.1","71.3","1294.01"
"23","1990","6","Madhya Pradesh","Shivpuri","6.2","7.2","1161.29","113.1","219.2","1938.11"
"23","1991","6","Madhya Pradesh","Shivpuri","5.1","3.7","725.49","113.1","228.4","2019.45"
"23","1992","6","Madhya Pradesh","Shivpuri","4.7","4.4","936.17","123.3","233.6","1894.57"
"23","1993","6","Madhya Pradesh","Shivpuri","3.9","4.2","1076.92","130.0","266.6","2050.77"
"23","1994","6","Madhya Pradesh","Shivpuri","4.3","4.1","953.49","118.5","217.2","1832.91"
"23","1995","6","Madhya Pradesh","Shivpuri","4.2","3.0","714.29","117.4","218.3","1859.45"
"23","1996","6","Madhya Pradesh","Shivpuri","4.2","4.9","1166.67","122.0","222.0","1819.67"
"23","1997","6","Madhya Pradesh","Shivpuri","5.0","5.4","1080.0","131.3","242.5","1846.92"
"23","1998","6","Madhya Pradesh","Shivpuri","4.9","5.6","1142.86","129.0","238.0","1844.96"
"23","1999","6","Madhya Pradesh","Shivpuri","5.3","6.8","1283.02","138.3","258.7","1870.57"
"23","2000","6","Madhya Pradesh","Shivpuri","6.4","5.5","859.37","108.5","170.6","1572.35"
"23","2001","6","Madhya Pradesh","Shivpuri","6.4","7.0","1093.75","111.8","227.5","2034.88"
"23","2002","6","Madhya Pradesh","Shivpuri","4.7","1.9","404.26","66.5","91.8","1380.45"
"23","2003","6","Madhya Pradesh","Shivpuri","6.1","8.6","1409.84","120.6","262.4","2175.79"
"23","2004","6","Madhya Pradesh","Shivpuri","5.73","5.91","1031.41","121.46","216.51","1782.56"
"23","2005","6","Madhya Pradesh","Shivpuri","6.16","5.85","949.68","108.82","200.82","1845.43"
"23","2006","6","Madhya Pradesh","Shivpuri","5.12","4.75","927.73","99.29","178.33","1796.05"
"23","2007","6","Madhya Pradesh","Shivpuri","5.1","2.57","503.92","90.4","110.1","1217.92"
"23","2008","6","Madhya Pradesh","Shivpuri","8.0","6.01","751.25","114.8","224.0","1951.22"
"23","2009","6","Madhya Pradesh","Shivpuri","8.0","10.9","1362.5","139.8","250.4","1791.13"
"23","2010","6","Madhya Pradesh","Shivpuri","8.3","13.2","1590.36","147.1","298.1","2026.51"
"23","2011","6","Madhya Pradesh","Shivpuri","9.0","14.2","1577.78","113.9","247.8","2175.59"
"23","2012","6","Madhya Pradesh","Shivpuri","13.4","19.88","1483.58","201.93","664.13","3288.91"
"23","2013","6","Madhya Pradesh","Shivpuri","14.63","17.06","1166.1","195.61","527.47","2696.54"
"23","2014","6","Madhya Pradesh","Shivpuri","14.0","17.33","1237.86","145.0","456.0","3144.83"
"23","2015","6","Madhya Pradesh","Shivpuri","11.0","27.33","2484.55","158.0","428.0","2708.86"
"24","1966","6","Madhya Pradesh","Guna","2.0","1.0","500.0","108.0","35.0","324.07"
"24","1967","6","Madhya Pradesh","Guna","2.0","1.0","500.0","114.0","81.0","710.53"
"24","1968","6","Madhya Pradesh","Guna","2.4","1.0","416.67","157.6","78.0","494.92"
"24","1969","6","Madhya Pradesh","Guna","2.1","1.0","476.19","178.2","81.9","459.6"
"24","1970","6","Madhya Pradesh","Guna","2.5","1.4","560.0","167.1","108.0","646.32"
"24","1971","6","Madhya Pradesh","Guna","3.0","1.8","600.0","191.7","130.3","679.71"
"24","1972","6","Madhya Pradesh","Guna","3.3","2.0","606.06","159.2","112.1","704.15"
"24","1973","6","Madhya Pradesh","Guna","3.5","2.3","657.14","159.1","133.1","836.58"
"24","1974","6","Madhya Pradesh","Guna","3.3","1.1","333.33","144.7","90.5","625.43"
"24","1975","6","Madhya Pradesh","Guna","3.2","2.2","687.5","183.9","119.7","650.9"
"24","1976","6","Madhya Pradesh","Guna","3.6","2.1","583.33","156.6","86.7","553.64"
"24","1977","6","Madhya Pradesh","Guna","4.4","2.7","613.64","192.3","123.5","642.23"
"24","1978","6","Madhya Pradesh","Guna","4.2","2.5","595.24","212.1","165.7","781.24"
"24","1979","6","Madhya Pradesh","Guna","4.1","0.7","170.73","137.8","66.3","481.13"
"24","1980","6","Madhya Pradesh","Guna","3.5","1.8","514.29","151.1","60.3","399.07"
"24","1981","6","Madhya Pradesh","Guna","3.3","1.3","393.94","157.7","143.4","909.32"
"24","1982","6","Madhya Pradesh","Guna","3.4","2.4","705.88","179.2","152.8","852.68"
"24","1983","6","Madhya Pradesh","Guna","3.0","2.3","766.67","178.1","135.4","760.25"
"24","1984","6","Madhya Pradesh","Guna","2.8","1.6","571.43","186.7","99.1","530.8"
"24","1985","6","Madhya Pradesh","Guna","2.8","2.5","892.86","191.1","175.6","918.89"
"24","1986","6","Madhya Pradesh","Guna","3.0","1.0","333.33","160.0","120.0","750.0"
"24","1987","6","Madhya Pradesh","Guna","2.0","1.0","500.0","163.0","165.0","1012.27"
"24","1988","6","Madhya Pradesh","Guna","3.2","2.0","625.0","193.2","145.0","750.52"
"24","1989","6","Madhya Pradesh","Guna","2.1","0.9","428.57","143.6","64.7","450.56"
"24","1990","6","Madhya Pradesh","Guna","1.8","1.5","833.33","182.2","171.8","942.92"
"24","1991","6","Madhya Pradesh","Guna","1.6","0.7","437.5","186.9","162.9","871.59"
"24","1992","6","Madhya Pradesh","Guna","1.6","1.0","625.0","196.8","200.1","1016.77"
"24","1993","6","Madhya Pradesh","Guna","1.7","1.2","705.88","201.2","223.0","1108.35"
"24","1994","6","Madhya Pradesh","Guna","1.6","1.3","812.5","177.3","181.0","1020.87"
"24","1995","6","Madhya Pradesh","Guna","1.5","0.7","466.67","191.4","201.9","1054.86"
"24","1996","6","Madhya Pradesh","Guna","1.1","0.8","727.27","193.6","225.8","1166.32"
"24","1997","6","Madhya Pradesh","Guna","1.5","1.1","733.33","198.8","268.5","1350.6"
"24","1998","6","Madhya Pradesh","Guna","1.3","0.9","692.31","205.5","261.0","1270.07"
"24","1999","6","Madhya Pradesh","Guna","1.7","1.7","1000.0","212.5","267.5","1258.82"
"24","2000","6","Madhya Pradesh","Guna","1.7","1.3","764.71","190.9","234.9","1230.49"
"24","2001","6","Madhya Pradesh","Guna","1.7","1.4","823.53","188.8","262.5","1390.36"
"24","2002","6","Madhya Pradesh","Guna","1.6","0.5","312.5","152.9","103.0","673.64"
"24","2003","6","Madhya Pradesh","Guna","1.8","1.7","944.44","187.3","229.8","1226.91"
"24","2004","6","Madhya Pradesh","Guna","1.72","1.44","837.21","194.27","223.55","1150.72"
"24","2005","6","Madhya Pradesh","Guna","1.64","1.24","756.1","183.59","258.09","1405.8"
"24","2006","6","Madhya Pradesh","Guna","1.6","1.21","756.25","197.23","271.6","1377.07"
"24","2007","6","Madhya Pradesh","Guna","1.6","0.8","500.0","184.2","239.3","1299.13"
"24","2008","6","Madhya Pradesh","Guna","1.4","0.59","421.43","189.8","291.4","1535.3"
"24","2009","6","Madhya Pradesh","Guna","1.3","1.1","846.15","188.4","300.4","1594.48"
"24","2010","6","Madhya Pradesh","Guna","1.3","1.3","1000.0","199.2","380.9","1912.15"
"24","2011","6","Madhya Pradesh","Guna","1.4","1.6","1142.86","229.3","476.3","2077.19"
"24","2012","6","Madhya Pradesh","Guna","1.87","4.52","2417.11","239.56","751.74","3138.0"
"24","2013","6","Madhya Pradesh","Guna","1.92","3.17","1651.04","260.43","769.02","2952.89"
"24","2014","6","Madhya Pradesh","Guna","3.0","6.66","2220.0","269.0","824.0","3063.2"
"24","2015","6","Madhya Pradesh","Guna","4.0","6.0","1500.0","304.0","931.0","3062.5"
"25","1966","6","Madhya Pradesh","Datia","1.0","0.3","300.0","21.0","7.0","333.33"
"25","1967","6","Madhya Pradesh","Datia","1.0","1.0","1000.0","34.0","25.0","735.29"
"25","1968","6","Madhya Pradesh","Datia","1.2","1.0","833.33","45.7","32.0","700.22"
"25","1969","6","Madhya Pradesh","Datia","1.2","0.4","333.33","46.9","23.0","490.41"
"25","1970","6","Madhya Pradesh","Datia","1.1","0.4","363.64","47.3","34.9","737.84"
"25","1971","6","Madhya Pradesh","Datia","1.2","0.6","500.0","49.7","36.0","724.35"
"25","1972","6","Madhya Pradesh","Datia","1.1","0.7","636.36","46.0","33.3","723.91"
"25","1973","6","Madhya Pradesh","Datia","1.3","0.6","461.54","37.8","23.9","632.28"
"25","1974","6","Madhya Pradesh","Datia","1.2","0.5","416.67","34.1","30.0","879.77"
"25","1975","6","Madhya Pradesh","Datia","1.1","0.5","454.55","40.0","32.6","815.0"
"25","1976","6","Madhya Pradesh","Datia","1.6","0.8","500.0","38.6","32.7","847.15"
"25","1977","6","Madhya Pradesh","Datia","1.4","0.6","428.57","43.5","35.1","806.9"
"25","1978","6","Madhya Pradesh","Datia","1.5","0.7","466.67","43.8","41.7","952.05"
"25","1979","6","Madhya Pradesh","Datia","1.6","0.0","0.0","34.8","15.6","448.28"
"25","1980","6","Madhya Pradesh","Datia","1.5","0.7","466.67","43.6","52.3","1199.54"
"25","1981","6","Madhya Pradesh","Datia","1.3","0.1","76.92","42.5","45.5","1070.59"
"25","1982","6","Madhya Pradesh","Datia","1.3","0.7","538.46","40.6","45.4","1118.23"
"25","1983","6","Madhya Pradesh","Datia","1.1","0.7","636.36","44.6","53.0","1188.34"
"25","1984","6","Madhya Pradesh","Datia","1.2","0.6","500.0","42.4","72.6","1712.26"
"25","1985","6","Madhya Pradesh","Datia","1.3","0.9","692.31","42.6","54.1","1269.95"
"25","1986","6","Madhya Pradesh","Datia","1.0","0.4","400.0","37.0","66.0","1783.78"
"25","1987","6","Madhya Pradesh","Datia","0.8","0.2","250.0","48.0","56.0","1166.67"
"25","1988","6","Madhya Pradesh","Datia","0.9","0.5","555.56","44.3","57.5","1297.97"
"25","1989","6","Madhya Pradesh","Datia","0.6","0.3","500.0","44.5","65.6","1474.16"
"25","1990","6","Madhya Pradesh","Datia","0.7","0.4","571.43","46.4","73.5","1584.05"
"25","1991","6","Madhya Pradesh","Datia","0.6","0.3","500.0","48.6","96.8","1991.77"
"25","1992","6","Madhya Pradesh","Datia","0.5","0.3","600.0","49.2","110.3","2241.87"
"25","1993","6","Madhya Pradesh","Datia","0.3","0.2","666.67","51.2","121.4","2371.09"
"25","1994","6","Madhya Pradesh","Datia","0.4","0.2","500.0","47.4","95.3","2010.55"
"25","1995","6","Madhya Pradesh","Datia","0.4","0.3","750.0","46.4","93.6","2017.24"
"25","1996","6","Madhya Pradesh","Datia","0.4","0.6","1500.0","52.7","122.0","2314.99"
"25","1997","6","Madhya Pradesh","Datia","0.6","0.7","1166.67","49.0","80.8","1648.98"
"25","1998","6","Madhya Pradesh","Datia","0.5","0.8","1600.0","75.1","165.0","2197.07"
"25","1999","6","Madhya Pradesh","Datia","1.2","1.7","1416.67","70.4","186.8","2653.41"
"25","2000","6","Madhya Pradesh","Datia","2.0","1.9","950.0","65.3","160.9","2464.01"
"25","2001","6","Madhya Pradesh","Datia","2.0","2.3","1150.0","67.9","170.1","2505.15"
"25","2002","6","Madhya Pradesh","Datia","1.2","0.8","666.67","67.3","128.3","1906.39"
"25","2003","6","Madhya Pradesh","Datia","1.4","2.0","1428.57","73.5","180.9","2461.22"
"25","2004","6","Madhya Pradesh","Datia","1.75","1.15","657.14","68.46","139.14","2032.43"
"25","2005","6","Madhya Pradesh","Datia","1.68","1.59","946.43","73.57","158.81","2158.62"
"25","2006","6","Madhya Pradesh","Datia","1.46","1.23","842.47","97.52","169.24","1735.44"
"25","2007","6","Madhya Pradesh","Datia","1.5","0.92","613.33","88.5","151.8","1715.25"
"25","2008","6","Madhya Pradesh","Datia","4.0","3.3","825.0","117.6","229.4","1950.68"
"25","2009","6","Madhya Pradesh","Datia","4.3","5.0","1162.79","123.9","290.8","2347.05"
"25","2010","6","Madhya Pradesh","Datia","5.7","7.1","1245.61","130.3","260.2","1996.93"
"25","2011","6","Madhya Pradesh","Datia","5.0","6.2","1240.0","123.9","346.1","2793.38"
"25","2012","6","Madhya Pradesh","Datia","8.08","16.53","2045.79","136.96","408.54","2982.91"
"25","2013","6","Madhya Pradesh","Datia","12.14","13.9","1144.98","136.12","408.33","2999.78"
"25","2014","6","Madhya Pradesh","Datia","30.0","29.33","977.67","166.0","437.0","2632.53"
"25","2015","6","Madhya Pradesh","Datia","14.0","24.0","1714.29","179.0","531.0","2966.48"
"26","1966","6","Madhya Pradesh","Morena","2.0","3.0","1500.0","43.0","24.0","558.14"
"26","1967","6","Madhya Pradesh","Morena","3.0","2.0","666.67","64.0","47.0","734.38"
"26","1968","6","Madhya Pradesh","Morena","3.3","2.0","606.06","63.5","42.0","661.42"
"26","1969","6","Madhya Pradesh","Morena","2.7","2.3","851.85","71.7","47.7","665.27"
"26","1970","6","Madhya Pradesh","Morena","2.0","1.4","700.0","75.5","65.3","864.9"
"26","1971","6","Madhya Pradesh","Morena","2.9","2.9","1000.0","87.9","72.3","822.53"
"26","1972","6","Madhya Pradesh","Morena","3.6","4.6","1277.78","89.2","73.3","821.75"
"26","1973","6","Madhya Pradesh","Morena","3.1","4.0","1290.32","72.1","61.5","852.98"
