"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"635","2008","18","Himachal Pradesh","Shimla","508.91","130.41","15.68","16.66","21.21","228.57","3.98","15.61","64.97","86.02","132.4"
"635","2009","18","Himachal Pradesh","Shimla","508.91","130.41","15.68","16.66","21.21","226.26","6.44","14.85","65.58","86.9","132.51"
"635","2010","18","Himachal Pradesh","Shimla","525.39","149.69","11.52","19.87","13.08","235.21","5.09","16.09","65.94","86.47","131.13"
"635","2011","18","Himachal Pradesh","Shimla","525.33","150.08","11.65","18.12","12.47","237.96","5.2","12.62","69.62","87.95","126.33"
"635","2012","18","Himachal Pradesh","Shimla","525.33","150.08","11.65","18.18","12.0","237.96","5.23","11.35","71.27","87.92","123.36"
"635","2013","18","Himachal Pradesh","Shimla","525.33","150.35","11.63","18.18","10.86","237.72","5.63","13.32","69.9","86.93","124.36"
"635","2014","18","Himachal Pradesh","Shimla","525.33","150.35","11.95","18.47","10.44","236.89","6.93","13.54","69.06","86.97","125.93"
"635","2015","18","Himachal Pradesh","Shimla","525.33","150.35","12.03","18.54","10.73","235.87","6.92","12.81","70.33","86.29","122.69"
"635","2016","18","Himachal Pradesh","Shimla","525.33","150.35","12.15","18.72","10.73","235.76","7.16","12.29","70.52","86.88","123.19"
"636","2005","18","Himachal Pradesh","Sirmaur","224.75","48.33","8.53","10.47","15.74","57.01","2.3","4.57","40.5","74.6","184.2"
"636","2006","18","Himachal Pradesh","Sirmaur","224.75","48.33","8.53","10.47","15.97","57.01","2.49","3.9","40.76","75.61","185.5"
"636","2007","18","Himachal Pradesh","Sirmaur","224.74","48.31","8.53","10.46","12.53","56.94","4.97","5.2","40.48","75.84","187.35"
"636","2008","18","Himachal Pradesh","Sirmaur","224.74","48.31","8.53","10.47","12.66","56.94","5.88","4.03","40.62","74.68","183.85"
"636","2009","18","Himachal Pradesh","Sirmaur","224.74","48.28","8.54","10.54","11.96","58.56","5.91","4.35","40.35","74.35","184.26"
"636","2010","18","Himachal Pradesh","Sirmaur","224.76","48.68","8.52","10.55","11.48","59.58","5.18","4.67","40.31","75.63","187.62"
"636","2011","18","Himachal Pradesh","Sirmaur","224.76","48.68","8.52","10.55","11.17","59.58","5.55","4.22","40.7","75.32","185.06"
"636","2012","18","Himachal Pradesh","Sirmaur","224.76","48.68","8.52","10.59","11.24","59.58","5.41","4.71","40.24","75.91","188.64"
"636","2013","18","Himachal Pradesh","Sirmaur","224.76","48.67","8.53","10.71","10.65","59.41","5.26","4.82","40.46","75.53","186.68"
"636","2014","18","Himachal Pradesh","Sirmaur","224.76","48.66","8.71","10.66","13.19","57.01","2.43","5.13","41.49","69.01","166.33"
"636","2015","18","Himachal Pradesh","Sirmaur","224.76","48.42","7.11","12.1","12.12","55.54","2.93","6.01","40.13","75.37","187.8"
"636","2016","18","Himachal Pradesh","Sirmaur","224.76","48.22","6.41","12.97","13.8","57.51","2.01","5.48","40.07","74.89","186.9"
"651","2005","19","Kerala","Alappuzha","141.01","0.0","0.07","24.15","6.53","0.0","4.88","4.2","87.21","121.41","139.22"
"651","2006","19","Kerala","Alappuzha","141.01","0.0","0.58","20.73","12.62","0.0","5.43","5.43","83.55","113.76","136.16"
"651","2007","19","Kerala","Alappuzha","141.01","0.0","0.15","20.86","13.96","0.0","4.46","4.63","84.48","109.46","129.57"
"651","2008","19","Kerala","Alappuzha","141.01","0.0","0.18","21.0","13.47","0.0","4.3","2.94","86.42","105.04","121.55"
"651","2009","19","Kerala","Alappuzha","141.01","0.0","0.18","21.76","14.26","0.0","4.06","2.34","85.7","105.16","122.71"
"651","2010","19","Kerala","Alappuzha","141.01","0.0","0.03","20.88","12.83","0.04","3.95","3.15","87.45","108.49","124.06"
"651","2011","19","Kerala","Alappuzha","141.01","0.0","0.02","22.28","15.33","0.0","2.25","3.3","85.16","107.39","126.1"
"651","2012","19","Kerala","Alappuzha","141.01","0.0","0.02","35.06","15.68","0.0","1.93","2.9","85.36","104.29","122.18"
"651","2013","19","Kerala","Alappuzha","141.01","0.0","0.03","35.11","15.06","0.0","2.67","3.36","84.71","106.62","125.86"
"651","2014","19","Kerala","Alappuzha","141.01","0.0","0.01","36.06","16.42","0.0","3.19","3.12","82.13","103.14","125.58"
"651","2015","19","Kerala","Alappuzha","141.01","0.0","0.01","25.11","13.69","0.0","2.49","3.18","83.59","101.5","121.43"
"651","2016","19","Kerala","Alappuzha","141.01","0.0","0.01","24.32","13.91","0.0","1.9","3.41","84.59","102.62","121.32"
"651","2017","19","Kerala","Alappuzha","141.01","0.0","0.01","25.15","14.92","0.0","2.45","1.82","83.73","110.12","131.52"
"652","2005","19","Kerala","Kannur","571.16","82.06","12.49","54.82","13.37","0.04","5.77","8.63","377.33","487.64","129.23"
"652","2006","19","Kerala","Kannur","571.16","82.06","13.42","56.32","16.55","0.03","5.13","7.63","376.72","464.48","123.3"
"652","2007","19","Kerala","Kannur","571.16","82.06","12.44","57.21","18.8","0.02","4.74","7.79","375.7","434.02","115.52"
"652","2008","19","Kerala","Kannur","571.16","82.06","12.29","58.08","17.86","0.0","4.67","7.03","377.15","418.97","111.09"
"652","2009","19","Kerala","Kannur","571.16","82.06","9.94","58.93","19.7","0.0","5.0","8.05","374.12","414.22","110.72"
"652","2010","19","Kerala","Kannur","571.16","82.06","9.78","60.57","16.86","0.0","5.2","0.62","382.74","417.41","109.06"
"652","2011","19","Kerala","Kannur","571.16","82.06","8.43","63.03","14.93","0.0","5.06","6.94","377.45","437.94","116.03"
"652","2012","19","Kerala","Kannur","571.16","82.06","7.86","77.94","15.11","0.0","5.37","6.33","375.84","431.12","114.71"
"652","2013","19","Kerala","Kannur","571.16","82.06","5.41","73.45","16.8","0.0","5.47","5.98","381.46","432.58","113.4"
"652","2014","19","Kerala","Kannur","571.16","82.06","5.51","76.6","16.19","0.0","4.96","6.54","378.78","433.98","114.57"
"652","2015","19","Kerala","Kannur","571.16","82.06","5.19","66.79","16.25","0.0","5.6","7.77","374.11","444.05","118.69"
"652","2016","19","Kerala","Kannur","571.16","82.06","4.83","67.82","16.21","0.0","6.78","7.53","372.5","435.83","117.0"
"652","2017","19","Kerala","Kannur","571.16","82.06","4.6","69.77","15.81","0.0","5.8","6.45","373.37","437.31","117.13"
"653","2005","19","Kerala","Eranakulam","393.1","110.3","2.12","54.6","10.78","0.03","7.34","12.54","183.09","267.85","146.29"
"653","2006","19","Kerala","Eranakulam","393.1","110.3","1.09","45.91","9.05","0.05","5.95","9.54","198.41","263.32","132.72"
"653","2007","19","Kerala","Eranakulam","393.1","110.3","0.93","44.6","8.48","0.03","5.49","9.96","201.37","243.93","121.13"
"653","2008","19","Kerala","Eranakulam","393.1","110.3","1.75","41.03","9.13","0.03","6.62","11.03","200.91","236.25","117.59"
"653","2009","19","Kerala","Eranakulam","393.1","110.3","1.61","39.19","10.48","0.04","7.35","11.09","200.39","236.89","118.21"
"653","2010","19","Kerala","Eranakulam","393.1","110.3","0.89","42.43","11.73","0.03","7.69","10.64","197.25","233.22","118.24"
"653","2011","19","Kerala","Eranakulam","393.1","110.3","0.81","42.65","12.89","0.02","8.82","10.68","184.7","227.75","123.31"
"653","2012","19","Kerala","Eranakulam","393.1","110.3","0.83","56.45","10.87","0.02","9.67","11.98","192.79","217.4","112.76"
"653","2013","19","Kerala","Eranakulam","393.1","110.3","0.95","56.63","11.53","0.0","10.59","9.92","193.01","217.79","112.84"
"653","2014","19","Kerala","Eranakulam","393.1","110.3","0.65","58.98","12.59","0.0","7.56","9.33","193.44","220.87","114.18"
"653","2015","19","Kerala","Eranakulam","393.1","110.3","0.61","45.68","12.83","0.0","8.15","11.19","190.23","219.64","115.46"
"653","2016","19","Kerala","Eranakulam","393.09","110.3","0.69","47.19","13.89","0.0","8.26","9.2","189.47","220.16","116.19"
"653","2017","19","Kerala","Eranakulam","393.09","110.3","0.63","48.13","15.46","0.0","6.82","8.33","189.39","218.99","115.63"
"655","2005","19","Kerala","Kottayam","569.5","166.87","3.66","31.47","4.0","0.08","3.49","6.18","340.29","458.6","134.77"
"655","2006","19","Kerala","Kottayam","569.5","166.87","3.74","29.71","8.45","0.15","4.05","5.06","335.11","474.66","141.64"
"655","2007","19","Kerala","Kottayam","569.5","166.87","3.91","32.01","7.8","0.14","4.08","4.71","333.56","452.52","135.67"
"655","2008","19","Kerala","Kottayam","569.5","166.87","3.37","32.71","6.55","0.14","3.43","3.8","336.28","444.63","132.22"
"655","2009","19","Kerala","Kottayam","569.5","166.87","3.21","33.16","6.87","0.14","3.96","6.25","332.66","451.19","135.63"
"655","2010","19","Kerala","Kottayam","569.5","166.87","3.04","35.47","6.99","0.08","3.7","7.07","329.9","453.41","137.44"
"655","2011","19","Kerala","Kottayam","569.5","166.87","2.86","35.3","10.54","0.06","5.93","7.91","323.43","430.64","133.15"
"655","2012","19","Kerala","Kottayam","569.5","166.87","2.77","52.64","7.66","0.07","4.29","7.48","327.47","416.56","127.21"
"655","2013","19","Kerala","Kottayam","569.5","166.87","2.69","53.86","8.11","0.0","4.09","7.45","326.11","410.08","125.75"
"655","2014","19","Kerala","Kottayam","569.5","166.87","2.47","54.33","8.46","0.0","3.62","6.98","326.49","420.05","128.66"
"655","2015","19","Kerala","Kottayam","569.5","166.87","2.39","39.42","8.99","0.0","3.48","6.27","325.91","420.14","128.91"
"655","2016","19","Kerala","Kottayam","569.5","166.87","2.24","40.15","9.02","0.0","3.79","6.2","325.06","420.62","129.4"
"655","2017","19","Kerala","Kottayam","569.5","166.87","2.14","40.5","8.12","0.0","3.23","5.51","326.94","424.67","129.89"
"656","2005","19","Kerala","Kozhikode","372.73","92.48","1.36","30.25","1.87","0.06","1.17","2.27","235.44","367.1","155.92"
"656","2006","19","Kerala","Kozhikode","372.73","92.48","1.36","30.89","2.41","0.03","1.06","3.46","232.32","360.34","155.1"
"656","2007","19","Kerala","Kozhikode","372.73","92.48","1.24","32.99","2.04","0.01","1.0","3.2","231.23","341.31","147.61"
"656","2008","19","Kerala","Kozhikode","372.73","92.48","1.2","34.74","2.6","0.01","1.13","2.34","230.55","327.65","142.11"
"656","2009","19","Kerala","Kozhikode","372.73","92.48","1.2","32.59","3.18","0.0","1.06","2.88","231.66","315.37","136.14"
"656","2010","19","Kerala","Kozhikode","372.73","92.48","0.9","33.76","3.01","0.0","1.21","3.73","230.51","315.52","136.88"
"656","2011","19","Kerala","Kozhikode","372.73","92.48","1.03","35.79","2.78","0.0","1.87","3.78","227.99","318.73","139.8"
"656","2012","19","Kerala","Kozhikode","372.73","92.48","0.83","42.92","3.23","0.01","1.9","3.55","227.68","313.9","137.87"
"656","2013","19","Kerala","Kozhikode","372.73","92.48","0.83","44.05","3.21","0.0","1.96","3.52","226.56","313.06","138.18"
"656","2014","19","Kerala","Kozhikode","372.73","92.48","0.81","45.19","3.19","0.0","1.94","3.27","225.73","313.09","138.7"
"656","2015","19","Kerala","Kozhikode","372.73","92.48","0.63","39.96","3.45","0.0","2.17","3.47","223.41","317.22","141.99"
"656","2016","19","Kerala","Kozhikode","372.73","92.47","0.66","41.09","3.57","0.0","1.73","3.83","220.94","306.59","138.77"
"656","2017","19","Kerala","Kozhikode","372.73","92.47","0.64","40.58","2.99","0.0","1.77","3.46","222.01","300.71","135.45"
"657","2005","19","Kerala","Malappuram","355.45","103.42","1.93","37.71","5.1","0.0","4.59","6.27","193.07","275.6","142.75"
"657","2006","19","Kerala","Malappuram","355.45","103.42","1.51","37.67","7.66","0.0","5.58","10.92","183.49","260.25","141.83"
"657","2007","19","Kerala","Malappuram","355.45","103.42","2.61","38.9","5.22","0.01","4.64","10.75","185.16","244.65","132.13"
"657","2008","19","Kerala","Malappuram","355.45","103.42","1.85","39.51","5.04","0.02","4.63","9.97","184.16","242.74","131.81"
"657","2009","19","Kerala","Malappuram","355.45","103.42","1.53","41.38","4.76","0.02","5.05","10.61","181.99","242.0","132.97"
"657","2010","19","Kerala","Malappuram","355.45","103.42","1.24","44.44","6.04","0.0","6.28","8.98","178.34","237.47","133.16"
"657","2011","19","Kerala","Malappuram","355.45","103.42","1.22","46.62","5.6","0.0","6.65","7.36","177.88","240.88","135.42"
"657","2012","19","Kerala","Malappuram","355.45","103.42","0.94","51.48","5.95","0.0","5.27","8.14","179.98","230.29","127.95"
"657","2013","19","Kerala","Malappuram","355.45","103.42","1.1","53.65","6.13","0.0","4.82","7.71","178.39","237.1","132.91"
"657","2014","19","Kerala","Malappuram","355.45","103.42","0.94","56.54","6.16","0.0","4.84","6.69","176.68","240.73","136.25"
"657","2015","19","Kerala","Malappuram","355.45","103.42","0.97","51.2","6.11","0.0","5.33","7.59","174.24","241.59","138.65"
"657","2016","19","Kerala","Malappuram","355.45","103.42","0.84","51.68","6.05","0.0","5.57","8.08","173.18","237.86","137.35"
"657","2017","19","Kerala","Malappuram","355.45","103.42","0.86","52.88","5.75","0.0","5.88","6.3","173.76","241.92","139.23"
"658","2005","19","Kerala","Palakkad","447.58","136.26","3.54","38.68","18.84","0.01","9.57","11.35","220.74","329.56","149.3"
"658","2006","19","Kerala","Palakkad","447.58","136.26","3.12","47.47","23.59","0.0","9.28","12.46","204.79","337.24","164.68"
"658","2007","19","Kerala","Palakkad","447.58","136.26","2.9","47.24","26.04","0.0","9.13","17.14","196.79","324.55","164.92"
"658","2008","19","Kerala","Palakkad","447.58","136.26","3.21","45.22","29.23","0.0","9.69","10.63","197.2","314.69","159.58"
"658","2009","19","Kerala","Palakkad","447.58","136.26","3.45","43.16","27.72","0.0","10.06","11.05","199.0","314.37","157.97"
"658","2010","19","Kerala","Palakkad","447.58","136.26","2.76","41.41","24.03","0.0","12.84","17.05","196.82","303.46","154.18"
"658","2011","19","Kerala","Palakkad","447.58","136.26","2.46","43.38","22.86","0.0","14.45","13.94","198.04","302.35","152.67"
"658","2012","19","Kerala","Palakkad","447.58","136.26","2.18","59.09","25.22","0.0","14.15","15.38","194.6","291.19","149.64"
"658","2013","19","Kerala","Palakkad","447.58","136.26","1.8","60.95","23.79","0.0","14.15","12.75","197.19","301.71","153.0"
"658","2014","19","Kerala","Palakkad","447.58","136.26","1.91","61.73","23.76","0.0","15.49","10.82","196.73","300.62","152.81"
"658","2015","19","Kerala","Palakkad","447.58","136.26","2.46","49.02","23.64","0.0","16.09","12.24","191.28","293.44","153.41"
"658","2016","19","Kerala","Palakkad","447.58","136.26","2.0","50.66","23.28","0.0","16.16","13.89","188.9","278.46","147.41"
"658","2017","19","Kerala","Palakkad","447.58","136.26","1.54","46.94","18.49","0.0","12.82","8.36","206.84","271.49","131.26"
"659","2005","19","Kerala","Kollam","514.07","236.65","0.6","37.09","2.09","0.01","2.56","7.38","215.31","304.57","141.46"
"659","2006","19","Kerala","Kollam","514.07","236.65","0.57","36.84","3.91","0.0","5.25","8.47","211.43","293.92","139.02"
"659","2007","19","Kerala","Kollam","514.07","236.65","0.61","38.5","3.87","0.0","5.29","7.7","210.51","277.61","131.87"
"659","2008","19","Kerala","Kollam","514.07","236.65","0.45","39.67","3.46","0.0","5.22","6.49","211.2","268.34","127.05"
"659","2009","19","Kerala","Kollam","514.07","236.65","0.42","41.23","3.77","0.0","3.05","9.14","208.01","265.04","127.42"
"659","2010","19","Kerala","Kollam","514.07","236.65","0.45","41.56","3.06","0.0","4.39","8.73","207.77","263.15","126.65"
"659","2011","19","Kerala","Kollam","514.07","236.65","0.39","43.05","3.9","0.0","4.4","8.77","205.85","259.73","126.17"
"659","2012","19","Kerala","Kollam","514.07","236.65","0.39","54.15","3.82","0.0","4.61","8.85","205.37","255.48","124.4"
"659","2013","19","Kerala","Kollam","514.07","236.65","0.35","55.21","3.78","0.0","4.68","7.8","205.43","260.91","127.01"
"659","2014","19","Kerala","Kollam","514.07","236.65","0.3","55.09","4.44","0.0","4.71","7.96","204.78","254.59","124.32"
"659","2015","19","Kerala","Kollam","514.07","236.65","0.36","45.98","4.36","0.0","4.86","7.31","203.78","252.89","124.1"
"659","2016","19","Kerala","Kollam","514.07","236.65","0.26","46.97","4.86","0.0","4.6","7.18","203.38","251.91","123.86"
"659","2017","19","Kerala","Kollam","514.07","236.65","0.24","47.23","5.29","0.0","3.79","6.08","204.46","247.0","120.81"
"660","2005","19","Kerala","Thrissur","302.92","103.62","0.35","36.63","3.14","0.04","5.39","9.79","139.6","193.19","138.39"
"660","2006","19","Kerala","Thrissur","302.92","103.62","0.35","32.82","5.48","0.03","5.2","16.03","131.68","182.45","138.56"
"660","2007","19","Kerala","Thrissur","302.92","103.62","0.42","35.36","6.09","0.01","6.05","14.62","129.35","174.22","134.69"
"660","2008","19","Kerala","Thrissur","302.92","103.62","0.35","35.91","8.51","0.03","5.55","10.7","129.33","173.34","134.03"
"660","2009","19","Kerala","Thrissur","302.92","103.62","0.29","33.86","6.86","0.03","5.44","12.63","131.32","170.06","129.5"
"660","2010","19","Kerala","Thrissur","302.92","103.62","0.25","36.71","6.77","0.01","6.36","13.14","127.19","161.22","126.76"
"660","2011","19","Kerala","Thrissur","302.92","103.62","0.21","38.0","6.43","0.0","7.93","11.24","128.9","181.29","140.64"
"660","2012","19","Kerala","Thrissur","302.92","103.62","0.41","44.24","8.81","0.01","8.13","8.8","128.65","177.18","137.72"
"660","2013","19","Kerala","Thrissur","302.92","103.62","0.26","44.41","8.28","0.0","8.26","9.52","128.39","177.62","138.34"
"660","2014","19","Kerala","Thrissur","302.92","103.62","0.15","44.64","9.06","0.0","7.7","7.75","129.82","174.8","134.65"
"660","2015","19","Kerala","Thrissur","302.92","103.62","0.25","38.31","9.73","0.0","6.02","8.08","129.94","174.28","134.12"
"660","2016","19","Kerala","Thrissur","302.92","103.62","0.09","39.03","10.17","0.0","6.03","9.81","128.47","170.98","133.09"
"660","2017","19","Kerala","Thrissur","302.92","103.62","0.07","39.65","9.18","0.0","6.05","8.34","130.31","171.4","131.53"
"661","2005","19","Kerala","Thiruvananthapuram","218.78","49.86","0.35","24.92","0.42","0.01","0.44","1.55","140.41","180.22","128.35"
"661","2006","19","Kerala","Thiruvananthapuram","218.78","49.86","0.36","20.33","0.56","0.0","0.23","2.64","143.96","167.13","116.09"
"661","2007","19","Kerala","Thiruvananthapuram","218.78","49.86","0.32","23.9","0.47","0.01","0.33","2.46","140.88","158.83","112.74"
"661","2008","19","Kerala","Thiruvananthapuram","218.78","49.86","0.31","28.28","0.34","0.0","0.72","2.83","135.76","163.29","120.28"
"661","2009","19","Kerala","Thiruvananthapuram","218.78","49.86","0.22","26.65","0.42","0.0","0.34","2.9","133.86","154.39","115.34"
"661","2010","19","Kerala","Thiruvananthapuram","218.78","49.86","0.24","26.95","0.37","0.0","0.34","2.94","133.56","154.11","115.39"
"661","2011","19","Kerala","Thiruvananthapuram","218.78","49.86","0.14","29.83","0.19","0.0","0.33","3.13","130.76","155.07","118.59"
"661","2012","19","Kerala","Thiruvananthapuram","218.78","49.86","0.13","34.27","0.26","0.0","0.52","3.36","130.36","154.32","118.38"
"661","2013","19","Kerala","Thiruvananthapuram","218.78","49.86","0.24","34.89","0.37","0.0","0.66","2.99","129.75","159.22","122.71"
"661","2014","19","Kerala","Thiruvananthapuram","218.78","49.86","0.21","36.38","0.41","0.0","0.74","2.87","128.29","162.75","126.86"
"661","2015","19","Kerala","Thiruvananthapuram","218.78","49.86","0.24","33.16","0.44","0.0","1.07","2.91","126.58","162.85","128.65"
"661","2016","19","Kerala","Thiruvananthapuram","218.78","49.86","0.15","33.03","0.4","0.0","0.7","2.88","129.0","158.98","123.24"
"661","2017","19","Kerala","Thiruvananthapuram","218.78","49.86","0.17","32.21","0.47","0.0","0.85","2.86","129.6","156.08","120.43"
"701","2005","8","Orissa","Balasore","631.0","43.0","7.0","64.0","20.0","26.0","23.0","20.0","402.0","575.0","143.03"
"701","2006","8","Orissa","Balasore","631.0","43.0","11.0","66.0","20.0","27.0","10.0","23.0","403.0","575.66","142.84"
"701","2007","8","Orissa","Balasore","631.1","43.0","11.0","66.0","20.0","27.0","10.0","35.0","391.0","571.0","146.04"
"701","2008","8","Orissa","Balasore","631.0","43.0","11.0","66.0","20.0","27.0","10.0","37.0","389.0","570.57","146.68"
"701","2009","8","Orissa","Balasore","631.0","43.0","11.0","66.0","20.0","27.0","10.0","31.0","395.0","564.0","142.78"
"701","2010","8","Orissa","Balasore","631.0","43.0","11.0","66.0","20.0","27.0","10.0","50.0","376.0","552.0","146.81"
"701","2011","8","Orissa","Balasore","631.0","43.0","11.0","66.0","20.0","27.0","10.0","58.0","368.0","579.0","157.34"
"701","2012","8","Orissa","Balasore","631.0","43.0","11.0","66.0","20.0","27.0","10.0","81.0","345.0","525.28","152.26"
"701","2013","8","Orissa","Balasore","631.0","43.0","11.0","66.0","20.0","27.0","10.0","65.0","361.0","558.12","154.6"
"701","2014","8","Orissa","Balasore","631.0","43.0","11.0","66.0","20.0","27.0","10.0","86.0","340.0","525.54","154.57"
"701","2015","8","Orissa","Balasore","631.0","43.0","11.0","66.0","20.0","27.0","10.0","60.0","366.0","547.73","149.65"
"701","2016","8","Orissa","Balasore","631.0","43.0","11.0","66.0","20.0","27.0","10.0","65.0","361.0","514.0","142.38"
"701","2017","8","Orissa","Balasore","631.0","43.0","11.0","66.0","20.0","27.0","10.0","61.0","365.0","516.0","141.37"
"702","2005","8","Orissa","Bolangir","891.0","195.0","56.0","60.0","30.0","45.0","16.0","10.0","439.0","655.0","149.2"
"702","2006","8","Orissa","Bolangir","891.0","195.0","35.0","75.0","26.0","59.0","20.0","37.0","437.0","660.29","151.1"
"702","2007","8","Orissa","Bolangir","891.2","195.0","35.0","75.0","26.0","59.0","20.0","39.0","435.0","663.0","152.41"
"702","2008","8","Orissa","Bolangir","891.0","195.0","35.0","75.0","26.0","59.0","20.0","50.0","424.0","670.45","158.12"
"702","2009","8","Orissa","Bolangir","891.0","195.0","35.0","75.0","26.0","59.0","20.0","40.0","434.0","690.0","158.99"
"702","2010","8","Orissa","Bolangir","891.0","195.0","35.0","75.0","26.0","59.0","20.0","11.0","463.0","702.0","151.62"
"702","2011","8","Orissa","Bolangir","891.0","195.0","35.0","75.0","26.0","59.0","20.0","20.0","454.0","677.0","149.12"
"702","2012","8","Orissa","Bolangir","891.0","195.0","35.0","75.0","26.0","59.0","20.0","59.0","415.0","710.78","171.27"
"702","2013","8","Orissa","Bolangir","891.0","195.0","35.0","75.0","26.0","59.0","20.0","61.0","413.0","719.81","174.29"
"702","2014","8","Orissa","Bolangir","891.0","195.0","35.0","75.0","26.0","59.0","20.0","47.0","427.0","711.31","166.58"
"702","2015","8","Orissa","Bolangir","891.0","195.0","35.0","75.0","26.0","59.0","20.0","40.0","434.0","648.38","149.4"
"702","2016","8","Orissa","Bolangir","891.0","195.0","35.0","75.0","26.0","59.0","20.0","35.0","439.0","697.0","158.77"
"702","2017","8","Orissa","Bolangir","891.0","195.0","35.0","75.0","26.0","59.0","20.0","41.0","433.0","654.0","151.04"
"703","2005","8","Orissa","Cuttack","1114.0","189.0","17.0","160.0","39.0","29.0","56.0","55.0","550.0","1033.0","187.82"
"703","2006","8","Orissa","Cuttack","1114.0","189.0","33.0","196.0","26.0","30.0","27.0","40.0","549.0","1028.64","187.37"
"703","2007","8","Orissa","Cuttack","1114.3","189.0","33.0","196.0","26.0","30.0","27.0","26.0","563.0","1045.0","185.61"
"703","2008","8","Orissa","Cuttack","1114.0","189.0","33.0","196.0","26.0","30.0","27.0","46.0","543.0","1036.92","190.96"
"703","2009","8","Orissa","Cuttack","1114.0","189.0","33.0","196.0","26.0","30.0","27.0","43.0","546.0","1052.0","192.67"
"703","2010","8","Orissa","Cuttack","1114.0","189.0","33.0","196.0","26.0","30.0","27.0","73.0","516.0","1035.0","200.58"
"703","2011","8","Orissa","Cuttack","1114.0","189.0","33.0","196.0","26.0","30.0","27.0","89.0","500.0","1027.0","205.4"
"703","2012","8","Orissa","Cuttack","1114.0","189.0","33.0","196.0","26.0","30.0","27.0","61.0","528.0","1020.04","193.19"
"703","2013","8","Orissa","Cuttack","1114.0","189.0","33.0","196.0","26.0","30.0","27.0","66.0","523.0","1022.39","195.49"
"703","2014","8","Orissa","Cuttack","1114.0","189.0","33.0","196.0","26.0","30.0","27.0","77.0","512.0","979.15","191.24"
"703","2015","8","Orissa","Cuttack","1114.0","189.0","33.0","196.0","26.0","30.0","27.0","99.0","490.0","1061.05","216.54"
"703","2016","8","Orissa","Cuttack","1114.0","189.0","33.0","196.0","26.0","30.0","27.0","88.0","501.0","926.0","184.83"
"703","2017","8","Orissa","Cuttack","1114.0","189.0","33.0","196.0","26.0","30.0","27.0","135.0","454.0","898.0","197.8"
"704","2005","8","Orissa","Dhenkanal","1083.0","446.0","42.0","55.0","16.0","21.0","55.0","54.0","358.0","619.0","172.91"
"704","2006","8","Orissa","Dhenkanal","1083.0","446.0","12.0","90.0","23.0","44.0","37.0","44.0","358.0","601.63","168.05"
"704","2007","8","Orissa","Dhenkanal","1082.7","446.0","12.0","90.0","23.0","44.0","37.0","42.0","360.0","598.0","166.11"
"704","2008","8","Orissa","Dhenkanal","1083.0","446.0","12.0","90.0","23.0","44.0","37.0","56.0","346.0","584.13","168.82"
"704","2009","8","Orissa","Dhenkanal","1083.0","446.0","12.0","90.0","23.0","44.0","37.0","48.0","354.0","589.0","166.38"
"704","2010","8","Orissa","Dhenkanal","1083.0","446.0","12.0","90.0","23.0","44.0","37.0","84.0","318.0","566.0","177.99"
"704","2011","8","Orissa","Dhenkanal","1083.0","446.0","12.0","90.0","23.0","44.0","37.0","92.0","310.0","569.0","183.55"
"704","2012","8","Orissa","Dhenkanal","1083.0","446.0","12.0","90.0","23.0","44.0","37.0","90.0","312.0","558.33","178.95"
"704","2013","8","Orissa","Dhenkanal","1083.0","446.0","12.0","90.0","23.0","44.0","37.0","89.0","313.0","562.88","179.83"
"704","2014","8","Orissa","Dhenkanal","1083.0","446.0","12.0","90.0","23.0","44.0","37.0","73.0","329.0","579.27","176.07"
"704","2015","8","Orissa","Dhenkanal","1083.0","446.0","12.0","90.0","23.0","44.0","37.0","73.0","329.0","603.33","183.38"
"704","2016","8","Orissa","Dhenkanal","1083.0","446.0","12.0","90.0","23.0","44.0","37.0","57.0","345.0","541.0","156.81"
"704","2017","8","Orissa","Dhenkanal","1083.0","446.0","12.0","90.0","23.0","44.0","37.0","94.0","308.0","538.0","174.68"
"705","2005","8","Orissa","Ganjam","1256.0","562.0","61.0","70.0","14.0","26.0","14.0","23.0","452.0","803.0","177.65"
"705","2006","8","Orissa","Ganjam","1254.0","562.0","88.0","33.0","15.0","32.0","12.0","29.0","453.0","835.34","184.4"
"705","2007","8","Orissa","Ganjam","1253.1","562.0","88.0","33.0","15.0","32.0","12.0","25.0","457.0","833.0","182.28"
"705","2008","8","Orissa","Ganjam","1254.0","562.0","88.0","33.0","15.0","32.0","12.0","28.0","454.0","827.7","182.31"
"705","2009","8","Orissa","Ganjam","1254.0","562.0","88.0","33.0","15.0","32.0","12.0","28.0","454.0","852.0","187.67"
"705","2010","8","Orissa","Ganjam","1254.0","562.0","88.0","33.0","15.0","32.0","12.0","46.0","436.0","883.0","202.52"
"705","2011","8","Orissa","Ganjam","1254.0","562.0","88.0","33.0","15.0","32.0","12.0","57.0","425.0","806.0","189.65"
