"Dist Code","Year","State Code","State Name","Dist Name","JANUARY RAINFALL (Millimeters)","FEBRUARY RAINFALL (Millimeters)","MARCH RAINFALL (Millimeters)","APRIL RAINFALL (Millimeters)","MAY RAINFALL (Millimeters)","JUNE RAINFALL (Millimeters)","JULY RAINFALL (Millimeters)","AUGUST RAINFALL (Millimeters)","SEPTEMBER RAINFALL (Millimeters)","OCTOBER RAINFALL (Millimeters)","NOVEMBER RAINFALL (Millimeters)","DECEMBER RAINFALL (Millimeters)"
"170","2011","9","Punjab","Roopnagar / Ropar","0.0","0.0","0.0","0.0","4.1","7.8","0.0","0.0","0.0","0.0","0.0","0.0"
"170","2012","9","Punjab","Roopnagar / Ropar","65.1","7.7","1.8","31.0","2.9","12.2","204.4","303.5","141.9","1.0","1.4","10.0"
"170","2013","9","Punjab","Roopnagar / Ropar","23.1","61.2","29.2","1.2","23.2","244.4","220.8","272.3","45.6","12.3","8.7","15.8"
"170","2014","9","Punjab","Roopnagar / Ropar","41.2","36.7","41.4","21.1","27.8","12.7","127.2","137.6","126.3","12.5","1.0","40.4"
"170","2015","9","Punjab","Roopnagar / Ropar","44.1","42.2","92.5","30.6","22.2","54.0","245.9","206.2","72.5","15.7","0.0","4.3"
"171","2000","9","Punjab","Ludhiana","30.1","23.4","16.0","0.9","13.6","86.5","136.0","80.9","49.7","0.0","0.1","0.0"
"171","2001","9","Punjab","Ludhiana","15.0","0.2","9.5","35.9","18.4","59.2","341.6","93.4","40.7","0.0","0.0","7.5"
"171","2002","9","Punjab","Ludhiana","3.5","7.4","6.9","8.1","35.5","21.7","45.8","41.6","459.4","3.0","0.0","1.7"
"171","2003","9","Punjab","Ludhiana","15.0","59.3","24.0","3.9","6.7","54.3","157.0","77.3","69.5","0.0","3.5","3.5"
"171","2004","9","Punjab","Ludhiana","29.9","1.9","0.0","4.0","20.5","24.2","28.6","123.0","3.2","33.8","0.0","0.9"
"171","2005","9","Punjab","Ludhiana","28.3","43.8","19.7","1.2","0.5","20.3","149.3","110.1","79.2","0.0","0.0","0.0"
"171","2006","9","Punjab","Ludhiana","10.6","0.0","28.9","2.0","7.0","34.0","114.0","103.0","71.0","4.0","10.0","6.0"
"171","2007","9","Punjab","Ludhiana","2.0","50.0","48.0","17.0","8.3","79.9","50.4","72.6","93.6","0.0","1.3","5.4"
"171","2008","9","Punjab","Ludhiana","8.6","4.5","0.0","47.0","77.2","252.3","89.3","262.8","84.6","10.7","0.0","3.9"
"171","2009","9","Punjab","Ludhiana","11.5","16.0","8.2","40.0","7.0","31.3","282.9","61.7","74.6","19.7","0.0","0.0"
"171","2010","9","Punjab","Ludhiana","4.0","8.0","12.0","8.0","4.0","34.0","277.0","81.0","135.0","16.0","0.0","25.0"
"171","2011","9","Punjab","Ludhiana","0.0","0.0","0.0","5.4","7.6","44.6","5.0","0.0","6.0","0.0","0.0","0.0"
"171","2012","9","Punjab","Ludhiana","17.2","3.6","0.7","27.7","0.7","4.2","71.9","101.6","71.4","1.9","0.0","7.4"
"171","2013","9","Punjab","Ludhiana","5.9","58.5","20.0","2.1","3.9","148.7","100.2","159.9","23.8","20.0","1.1","10.4"
"171","2014","9","Punjab","Ludhiana","30.5","17.9","26.0","17.5","27.2","19.8","90.8","32.2","78.8","5.0","0.0","14.6"
"171","2015","9","Punjab","Ludhiana","19.1","20.6","73.5","44.6","19.4","25.8","222.3","113.6","73.7","8.3","0.5","1.0"
"172","2000","9","Punjab","Ferozpur","4.9","4.5","0.0","0.0","0.0","3.5","92.8","16.8","7.8","0.0","0.0","0.0"
"172","2001","9","Punjab","Ferozpur","4.5","0.0","0.0","18.5","1.2","5.8","55.3","5.0","15.3","0.0","0.0","1.7"
"172","2002","9","Punjab","Ferozpur","0.0","0.0","0.0","0.0","2.4","5.0","10.5","-1.0","19.6","0.0","0.0","3.5"
"172","2003","9","Punjab","Ferozpur","0.5","13.7","0.2","0.0","2.4","5.2","7.8","0.0","0.0","0.0","0.0","0.0"
"172","2004","9","Punjab","Ferozpur","30.0","11.2","0.0","1.8","21.3","44.0","5.2","34.4","10.6","14.6","0.7","1.5"
"172","2005","9","Punjab","Ferozpur","13.2","48.9","31.1","6.7","4.3","12.0","78.8","49.2","46.8","0.0","0.0","0.0"
"172","2006","9","Punjab","Ferozpur","9.7","0.0","34.4","0.0","13.0","46.0","72.0","2.0","55.0","3.0","7.0","3.0"
"172","2007","9","Punjab","Ferozpur","0.0","64.0","21.0","0.0","0.0","61.1","84.0","56.0","17.5","0.0","0.0","3.0"
"172","2008","9","Punjab","Ferozpur","3.0","0.5","0.0","8.0","11.0","12.5","5.0","60.3","11.0","5.0","0.0","3.0"
"172","2009","9","Punjab","Ferozpur","12.5","2.4","1.1","19.5","0.5","2.0","21.5","11.7","61.8","0.0","0.0","0.0"
"172","2010","9","Punjab","Ferozpur","8.9","13.4","12.7","27.0","3.0","11.7","104.0","0.0","22.7","0.0","0.0","0.0"
"172","2011","9","Punjab","Ferozpur","0.0","6.6","3.0","5.4","9.8","6.0","9.0","22.0","0.0","0.0","0.0","0.0"
"172","2012","9","Punjab","Ferozpur","2.4","0.0","0.2","10.3","0.0","1.9","7.8","8.2","31.8","0.9","0.0","2.0"
"172","2013","9","Punjab","Ferozpur","0.8","8.9","1.0","1.3","0.5","35.0","97.3","161.6","5.2","9.8","12.3","0.0"
"172","2014","9","Punjab","Ferozpur","1.0","2.7","28.3","22.4","5.4","22.6","30.3","6.6","85.0","0.1","0.0","0.3"
"172","2015","9","Punjab","Ferozpur","2.8","10.8","33.2","9.9","2.9","25.5","45.5","18.4","19.9","1.0","0.0","0.0"
"174","2000","9","Punjab","Bhatinda","8.1","3.0","0.0","0.0","0.0","12.5","112.5","0.0","0.0","0.0","0.0","0.0"
"174","2001","9","Punjab","Bhatinda","0.0","0.0","4.1","13.0","10.3","60.9","75.6","24.9","2.1","6.9","0.0","0.0"
"174","2002","9","Punjab","Bhatinda","0.0","0.0","0.0","0.0","9.5","7.8","17.3","0.5","29.6","0.0","0.0","0.0"
"174","2003","9","Punjab","Bhatinda","0.0","31.5","0.0","0.0","4.5","19.5","135.0","117.2","28.2","0.0","0.0","0.0"
"174","2004","9","Punjab","Bhatinda","28.0","7.7","0.0","0.0","30.6","38.6","4.2","85.0","4.0","9.9","0.0","1.5"
"174","2005","9","Punjab","Bhatinda","26.2","44.6","19.3","3.0","13.0","47.1","167.4","53.5","148.0","9.9","0.0","1.5"
"174","2006","9","Punjab","Bhatinda","14.0","0.0","60.2","0.0","42.0","51.0","58.0","16.0","108.0","11.0","9.0","11.0"
"174","2007","9","Punjab","Bhatinda","0.0","88.0","8.0","0.0","0.0","54.1","56.6","22.8","27.5","0.0","2.2","0.0"
"174","2008","9","Punjab","Bhatinda","3.7","2.9","0.0","23.2","36.5","190.8","58.2","155.3","47.5","8.0","0.0","0.9"
"174","2009","9","Punjab","Bhatinda","13.8","19.1","5.8","10.5","3.9","5.6","106.1","18.1","69.1","0.0","0.0","0.0"
"174","2010","9","Punjab","Bhatinda","13.3","19.0","3.0","3.0","3.3","7.3","94.7","25.4","74.9","0.0","0.0","9.1"
"174","2011","9","Punjab","Bhatinda","0.0","40.0","0.0","4.1","7.8","46.0","27.0","7.3","0.0","0.0","0.0","0.0"
"174","2012","9","Punjab","Bhatinda","14.2","0.0","0.0","7.5","0.5","14.6","28.6","115.8","28.4","3.1","0.0","3.2"
"174","2013","9","Punjab","Bhatinda","8.0","40.0","15.0","12.0","3.0","88.0","107.0","305.0","10.0","0.0","4.0","0.5"
"174","2014","9","Punjab","Bhatinda","11.0","24.1","29.0","13.5","34.5","32.2","64.0","2.9","119.2","1.3","4.8","0.3"
"174","2015","9","Punjab","Bhatinda","21.0","13.5","80.0","7.5","13.0","22.3","101.0","73.9","63.0","4.0","0.0","0.0"
"175","2000","9","Punjab","Sangrur","18.0","22.0","0.0","1.6","13.0","24.0","87.0","22.8","12.2","0.0","0.0","1.4"
"175","2001","9","Punjab","Sangrur","7.2","0.0","0.0","17.6","7.8","65.0","51.6","24.6","0.0","0.0","0.0","0.0"
"175","2002","9","Punjab","Sangrur","0.0","3.2","1.2","0.4","10.0","2.0","14.4","5.4","19.0","0.0","0.0","2.8"
"175","2003","9","Punjab","Sangrur","2.8","37.0","2.4","0.0","1.8","23.2","158.8","53.6","5.0","0.0","0.2","1.2"
"175","2004","9","Punjab","Sangrur","11.2","1.6","0.0","22.7","29.9","42.1","22.4","158.7","5.7","14.9","0.0","2.0"
"175","2005","9","Punjab","Sangrur","27.1","51.3","18.4","3.1","1.3","28.2","178.9","97.9","94.2","0.0","0.0","0.0"
"175","2006","9","Punjab","Sangrur","5.0","0.0","28.0","0.0","26.0","57.0","123.0","21.0","62.0","3.0","8.0","6.0"
"175","2007","9","Punjab","Sangrur","3.0","42.0","37.0","3.5","0.0","23.0","0.0","32.0","16.0","0.0","0.0","3.0"
"175","2008","9","Punjab","Sangrur","13.0","4.0","0.0","43.3","10.0","147.7","43.5","130.5","22.5","4.0","0.0","0.0"
"175","2009","9","Punjab","Sangrur","1.8","1.5","2.8","0.6","2.6","7.5","226.9","7.5","73.3","0.0","0.0","0.0"
"175","2010","9","Punjab","Sangrur","5.6","10.9","7.2","16.6","3.4","7.6","259.0","14.8","81.0","0.0","0.0","10.0"
"175","2011","9","Punjab","Sangrur","0.0","10.1","0.0","0.0","0.0","12.0","8.4","0.0","0.0","0.0","0.0","0.0"
"175","2012","9","Punjab","Sangrur","8.9","0.0","0.0","22.8","0.0","22.7","23.8","43.9","85.0","0.4","0.0","6.9"
"175","2013","9","Punjab","Sangrur","7.8","50.3","17.6","0.6","0.8","115.4","18.1","81.9","14.1","6.4","1.6","10.8"
"175","2014","9","Punjab","Sangrur","14.1","7.4","33.1","13.8","30.5","13.2","22.2","24.5","74.5","9.2","1.7","26.1"
"175","2015","9","Punjab","Sangrur","23.5","20.1","40.5","40.3","18.4","68.8","107.6","90.4","77.3","4.7","1.1","0.0"
"176","2000","9","Punjab","Patiala","28.0","41.5","2.2","2.4","30.4","164.4","289.0","45.6","37.3","0.0","0.4","0.0"
"176","2001","9","Punjab","Patiala","29.8","4.0","14.6","32.9","42.0","126.6","171.0","193.6","5.2","0.0","0.0","3.2"
"176","2002","9","Punjab","Patiala","3.4","39.5","18.2","6.5","39.4","13.5","74.0","136.7","190.3","6.9","0.0","4.3"
"176","2003","9","Punjab","Patiala","55.9","48.2","7.5","11.0","6.1","68.2","202.3","123.4","121.0","0.0","0.2","11.5"
"176","2004","9","Punjab","Patiala","57.6","0.2","0.0","37.8","44.7","74.1","37.2","477.6","26.5","49.0","0.0","4.0"
"176","2005","9","Punjab","Patiala","32.2","50.2","29.5","7.0","1.9","82.1","237.7","95.7","108.5","0.3","0.1","0.0"
"176","2006","9","Punjab","Patiala","12.6","1.4","41.6","0.0","26.0","43.0","173.0","47.0","28.0","0.0","7.0","3.0"
"176","2007","9","Punjab","Patiala","0.0","51.0","45.0","10.6","4.1","73.6","48.2","179.2","47.8","3.0","0.0","2.3"
"176","2008","9","Punjab","Patiala","14.9","2.8","0.0","19.5","176.8","481.1","101.8","255.5","255.6","10.6","1.7","0.1"
"176","2009","9","Punjab","Patiala","9.3","10.1","23.0","38.7","9.7","14.3","125.9","118.0","163.3","3.8","0.0","0.0"
"176","2010","9","Punjab","Patiala","9.4","11.5","19.3","24.0","8.2","45.0","163.2","67.6","122.0","0.0","0.0","13.5"
"176","2011","9","Punjab","Patiala","2.0","0.0","0.0","0.0","0.0","7.0","12.0","0.0","58.5","0.0","0.0","0.0"
"176","2012","9","Punjab","Patiala","10.4","0.1","0.3","17.9","3.7","18.3","127.4","110.2","74.1","0.5","0.9","7.8"
"176","2013","9","Punjab","Patiala","8.2","54.5","16.5","0.7","0.6","87.5","129.4","167.0","30.3","3.7","1.3","4.1"
"176","2014","9","Punjab","Patiala","33.6","32.7","30.1","13.4","20.2","14.7","54.3","19.4","140.2","8.0","1.0","28.2"
"176","2015","9","Punjab","Patiala","15.5","27.1","78.0","22.0","13.4","55.8","144.7","93.4","55.8","7.3","1.1","0.0"
"177","2000","4","Haryana","Hissar","5.0","10.5","0.0","0.0","1.0","20.0","44.0","12.5","2.0","0.0","0.0","0.0"
"177","2001","4","Haryana","Hissar","12.5","9.8","1.0","13.5","55.0","80.0","129.5","81.3","13.5","6.0","0.0","0.0"
"177","2002","4","Haryana","Hissar","0.0","27.5","0.0","0.0","43.5","3.0","3.0","10.5","43.0","0.0","0.0","2.0"
"177","2003","4","Haryana","Hissar","1.0","12.5","0.5","1.0","10.0","4.3","284.8","90.5","27.0","0.0","0.0","8.5"
"177","2004","4","Haryana","Hissar","11.5","0.9","0.0","16.2","38.3","41.6","3.0","138.3","14.9","34.2","0.0","2.0"
"177","2005","4","Haryana","Hissar","21.4","49.1","46.1","23.6","4.8","43.6","146.8","12.8","117.1","0.0","9.0","0.0"
"177","2006","4","Haryana","Hissar","0.0","0.0","20.0","1.0","45.7","46.0","75.8","11.4","53.4","0.0","0.0","0.0"
"177","2007","4","Haryana","Hissar","0.0","36.6","21.7","0.0","11.6","76.7","6.0","15.7","30.0","0.0","0.0","0.0"
"177","2008","4","Haryana","Hissar","3.5","2.4","0.0","11.9","50.4","103.7","83.7","115.6","63.1","3.3","8.3","0.8"
"177","2009","4","Haryana","Hissar","7.8","8.0","3.8","12.8","20.1","20.4","51.3","11.5","125.3","0.0","0.0","0.0"
"177","2010","4","Haryana","Hissar","7.0","2.5","2.0","1.3","0.0","27.0","94.5","91.0","93.5","0.0","0.0","11.4"
"177","2011","4","Haryana","Hissar","0.8","44.0","5.5","10.0","27.5","33.8","33.8","39.5","105.0","0.0","0.0","0.5"
"177","2012","4","Haryana","Hissar","4.2","0.0","0.0","27.9","9.1","7.7","32.8","145.9","23.7","10.9","0.3","3.1"
"177","2013","4","Haryana","Hissar","16.4","26.4","15.9","1.9","1.1","53.4","64.2","123.6","105.5","1.3","5.7","0.0"
"177","2014","4","Haryana","Hissar","1.5","10.8","21.9","7.7","25.2","26.4","35.6","16.1","33.9","4.9","0.0","2.4"
"177","2015","4","Haryana","Hissar","5.8","5.9","49.0","36.2","2.8","68.9","48.9","64.2","10.9","4.1","2.3","0.0"
"180","2000","4","Haryana","Gurgaon","5.4","18.5","1.1","0.0","3.0","27.9","188.7","106.9","11.2","0.0","0.0","0.0"
"180","2001","4","Haryana","Gurgaon","12.7","5.2","0.8","11.1","63.1","92.3","124.0","99.2","17.1","14.2","0.0","0.0"
"180","2002","4","Haryana","Gurgaon","32.0","8.0","0.0","0.0","75.8","13.3","12.4","70.9","111.2","5.5","0.0","7.0"
"180","2003","4","Haryana","Gurgaon","16.4","26.7","0.0","0.0","6.0","13.9","309.0","331.1","42.6","0.0","0.0","15.5"
"180","2004","4","Haryana","Gurgaon","16.0","0.0","0.0","20.1","5.0","73.3","43.3","267.4","19.6","113.5","0.0","0.0"
"180","2005","4","Haryana","Gurgaon","2.5","47.0","13.6","0.2","7.2","42.3","311.7","52.0","161.8","0.0","0.0","0.0"
"180","2006","4","Haryana","Gurgaon","0.0","0.0","52.0","3.0","29.0","13.0","115.4","37.3","63.3","0.0","0.0","3.5"
"180","2007","4","Haryana","Gurgaon","0.0","104.6","63.9","0.0","11.5","68.8","67.4","80.3","38.6","0.0","0.0","0.0"
"180","2008","4","Haryana","Gurgaon","54.3","110.5","139.6","207.5","102.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"180","2009","4","Haryana","Gurgaon","0.0","1.0","0.0","8.0","1.5","18.0","68.1","96.3","244.1","0.0","0.0","0.0"
"180","2010","4","Haryana","Gurgaon","0.0","6.5","0.0","3.0","5.2","1.7","380.8","380.5","234.8","0.0","6.8","0.0"
"180","2011","4","Haryana","Gurgaon","0.0","22.0","0.0","0.4","17.2","74.3","87.2","149.5","111.0","0.0","0.0","0.0"
"180","2012","4","Haryana","Gurgaon","1.3","0.0","0.0","3.3","1.7","1.5","147.6","249.2","81.4","0.0","0.0","0.0"
"180","2013","4","Haryana","Gurgaon","11.0","53.0","2.5","4.0","0.0","25.7","96.1","173.0","35.7","0.0","0.0","0.0"
"180","2014","4","Haryana","Gurgaon","0.0","13.0","40.8","16.0","46.2","11.3","112.6","11.8","38.3","4.3","0.0","2.7"
"180","2015","4","Haryana","Gurgaon","10.9","0.0","49.8","17.5","6.9","31.5","180.3","139.2","30.6","0.0","0.0","0.0"
"181","2000","4","Haryana","Jind","10.3","34.0","0.7","3.7","26.3","60.7","72.9","135.7","5.7","0.0","0.0","0.0"
"181","2001","4","Haryana","Jind","48.3","5.3","13.0","43.3","26.3","156.0","81.7","113.3","2.7","21.3","0.0","0.0"
"181","2002","4","Haryana","Jind","4.0","47.3","9.3","0.0","69.3","11.3","9.7","31.7","152.7","0.0","0.0","2.3"
"181","2003","4","Haryana","Jind","8.3","18.7","0.0","0.7","1.3","14.3","231.3","125.7","28.7","0.0","0.0","15.0"
"181","2004","4","Haryana","Jind","22.9","5.0","0.0","42.0","54.0","79.8","5.1","322.3","10.8","91.0","1.0","0.8"
"181","2005","4","Haryana","Jind","26.7","24.7","59.5","2.5","0.0","22.2","337.8","70.0","270.2","0.0","0.0","0.0"
"181","2006","4","Haryana","Jind","0.0","0.0","29.0","0.0","27.8","30.0","160.0","43.8","54.3","5.0","0.3","2.2"
"181","2007","4","Haryana","Jind","0.0","102.2","58.4","0.0","20.9","78.6","61.4","84.4","58.1","0.0","0.0","0.0"
"181","2008","4","Haryana","Jind","1.5","0.0","170.4","102.1","123.4","154.8","0.0","9.5","0.0","0.0","0.0","0.0"
"181","2009","4","Haryana","Jind","10.5","8.8","9.0","15.0","0.0","18.5","114.3","29.2","201.5","0.0","0.0","0.0"
"181","2010","4","Haryana","Jind","12.7","10.3","1.7","3.3","11.3","57.0","235.7","126.7","231.3","0.0","1.0","20.7"
"181","2011","4","Haryana","Jind","1.0","41.3","9.7","7.7","28.0","148.0","101.0","120.7","231.3","0.0","0.0","0.0"
"181","2012","4","Haryana","Jind","0.0","0.0","0.0","5.3","0.0","0.0","40.4","132.1","34.7","0.6","3.7","3.8"
"181","2013","4","Haryana","Jind","31.0","88.8","6.0","6.2","0.0","69.5","93.6","184.0","4.4","2.2","0.0","0.0"
"181","2014","4","Haryana","Jind","4.2","5.2","41.6","1.3","48.5","9.3","50.9","33.4","76.0","9.4","0.0","3.1"
"181","2015","4","Haryana","Jind","4.0","8.5","75.3","43.6","7.3","75.4","86.8","83.7","21.7","3.5","7.0","0.0"
"182","2000","4","Haryana","Mahendragarh / Narnaul","8.9","10.1","1.0","0.0","17.6","5.5","195.4","25.6","20.5","0.0","0.0","0.0"
"182","2001","4","Haryana","Mahendragarh / Narnaul","7.9","6.5","3.0","5.7","55.1","117.4","178.2","59.7","9.5","6.0","0.0","0.0"
"182","2002","4","Haryana","Mahendragarh / Narnaul","24.0","28.6","1.9","0.0","24.1","16.6","0.5","27.5","16.0","0.0","0.0","11.0"
"182","2003","4","Haryana","Mahendragarh / Narnaul","16.4","12.3","1.5","0.0","21.6","25.3","225.3","64.5","34.4","0.0","0.0","4.1"
"182","2004","4","Haryana","Mahendragarh / Narnaul","2.9","0.0","0.0","13.0","11.8","7.4","5.9","172.9","0.0","50.5","0.0","0.0"
"182","2005","4","Haryana","Mahendragarh / Narnaul","6.2","29.3","6.5","0.0","0.7","111.5","64.2","19.0","85.7","0.0","0.0","0.0"
"182","2006","4","Haryana","Mahendragarh / Narnaul","0.0","0.0","16.0","0.0","2.1","7.0","102.9","5.3","15.3","7.3","0.0","4.5"
"182","2007","4","Haryana","Mahendragarh / Narnaul","2.4","46.5","47.2","0.0","5.2","52.5","50.2","68.4","57.2","0.0","0.0","1.2"
"182","2008","4","Haryana","Mahendragarh / Narnaul","0.0","0.0","0.0","30.0","133.5","266.0","121.0","140.8","133.9","0.0","2.3","0.0"
"182","2009","4","Haryana","Mahendragarh / Narnaul","2.0","0.0","9.0","0.0","14.0","47.6","51.1","68.4","84.8","0.0","0.0","0.0"
"182","2010","4","Haryana","Mahendragarh / Narnaul","0.3","8.8","0.8","0.0","4.3","13.0","165.6","266.2","211.2","0.0","20.0","13.8"
"182","2011","4","Haryana","Mahendragarh / Narnaul","0.0","28.4","1.0","23.4","33.8","83.4","83.8","180.5","159.0","0.0","0.0","0.0"
"182","2012","4","Haryana","Mahendragarh / Narnaul","1.4","0.0","0.0","0.1","8.3","3.6","44.0","246.9","47.3","26.0","0.0","0.0"
"182","2013","4","Haryana","Mahendragarh / Narnaul","25.0","68.2","0.0","0.0","0.0","23.4","91.1","157.3","41.6","0.1","1.0","0.0"
"182","2014","4","Haryana","Mahendragarh / Narnaul","0.0","13.1","23.2","23.0","8.9","56.0","54.1","39.9","49.8","23.8","0.0","1.8"
"182","2015","4","Haryana","Mahendragarh / Narnaul","9.8","0.0","57.9","23.4","0.3","40.7","76.1","43.9","14.4","7.2","0.0","0.0"
"183","2000","4","Haryana","Ambala","32.5","43.5","6.0","0.0","44.5","169.0","405.0","138.5","92.0","0.0","0.0","0.0"
"183","2001","4","Haryana","Ambala","22.0","0.5","29.0","25.0","58.5","120.0","413.9","248.0","14.0","20.5","0.0","6.5"
"183","2002","4","Haryana","Ambala","3.5","58.6","94.5","9.5","25.5","25.5","108.0","325.0","317.0","10.5","0.0","0.5"
"183","2003","4","Haryana","Ambala","40.5","67.5","14.0","13.0","6.0","133.5","274.5","370.0","152.5","0.0","0.0","13.5"
"183","2004","4","Haryana","Ambala","74.5","0.0","0.0","26.3","75.2","146.0","89.7","607.4","93.2","88.5","0.0","2.1"
"183","2005","4","Haryana","Ambala","31.4","47.3","36.2","2.5","4.2","97.6","461.7","182.5","194.8","0.0","0.0","0.0"
"183","2006","4","Haryana","Ambala","13.0","0.0","60.0","2.0","70.8","69.0","296.1","104.8","38.7","7.8","3.0","4.5"
"183","2007","4","Haryana","Ambala","0.0","200.0","134.0","3.5","15.0","183.5","116.0","267.5","32.0","0.0","0.0","3.0"
"183","2008","4","Haryana","Ambala","13.1","0.8","0.0","18.1","129.7","250.9","268.0","298.5","232.2","13.0","3.6","0.0"
"183","2009","4","Haryana","Ambala","7.3","15.6","9.7","21.0","24.8","48.9","187.8","152.6","308.9","2.9","0.0","0.0"
"183","2010","4","Haryana","Ambala","9.0","18.0","0.0","0.0","14.5","83.0","440.0","233.5","320.5","11.0","0.0","42.5"
"183","2011","4","Haryana","Ambala","2.0","18.0","23.0","8.0","65.5","319.0","510.0","181.0","88.5","0.0","0.0","0.0"
"183","2012","4","Haryana","Ambala","18.0","0.0","0.6","24.3","1.5","7.0","175.7","211.6","104.3","0.0","0.3","6.2"
"183","2013","4","Haryana","Ambala","58.1","79.9","25.7","2.2","7.5","160.0","226.5","313.1","50.3","8.9","6.4","9.0"
"183","2014","4","Haryana","Ambala","54.4","43.2","39.5","12.9","20.5","21.1","189.4","140.6","78.7","25.5","0.2","60.4"
"183","2015","4","Haryana","Ambala","24.7","24.3","112.5","35.9","20.5","28.8","196.2","124.3","110.3","5.8","5.0","1.6"
"184","2000","4","Haryana","Karnal","36.5","49.0","0.0","0.0","11.5","79.2","169.3","122.5","2.5","0.0","0.0","0.0"
"184","2001","4","Haryana","Karnal","21.5","3.5","16.0","16.0","42.5","207.0","127.0","78.5","12.0","0.0","0.0","0.0"
"184","2002","4","Haryana","Karnal","12.0","24.2","4.5","0.0","22.0","9.0","6.0","60.5","136.5","0.0","0.0","2.3"
"184","2003","4","Haryana","Karnal","6.5","31.1","9.0","0.0","7.5","29.0","192.0","88.0","44.5","0.0","0.0","16.0"
"184","2004","4","Haryana","Karnal","65.4","0.0","0.0","32.6","78.4","49.2","17.5","282.9","58.6","41.2","0.0","4.5"
"184","2005","4","Haryana","Karnal","37.2","34.3","36.2","0.8","23.8","85.9","74.9","59.3","210.3","0.0","0.0","0.0"
"184","2006","4","Haryana","Karnal","2.0","5.0","36.0","0.0","29.9","78.0","117.4","9.5","36.3","7.9","0.0","0.0"
"184","2007","4","Haryana","Karnal","2.3","151.0","64.3","0.0","3.3","103.1","96.2","92.0","88.1","2.7","0.0","0.0"
"184","2008","4","Haryana","Karnal","1.4","2.4","0.0","15.6","71.7","155.0","103.7","146.4","109.1","1.2","7.1","0.0"
"184","2009","4","Haryana","Karnal","7.5","5.5","3.7","19.0","12.7","16.2","83.7","65.6","271.7","0.0","0.0","0.0"
"184","2010","4","Haryana","Karnal","3.5","9.5","0.3","0.0","5.0","65.5","188.0","168.5","123.5","0.0","0.0","18.0"
"184","2011","4","Haryana","Karnal","1.0","33.0","16.0","18.5","31.5","110.5","54.5","124.0","98.5","0.0","0.0","0.0"
"184","2012","4","Haryana","Karnal","5.4","0.6","0.4","15.1","1.2","0.0","41.7","230.5","56.7","0.0","0.0","8.0"
"184","2013","4","Haryana","Karnal","47.5","71.6","2.6","6.3","0.8","166.2","129.9","210.2","37.2","17.2","0.6","1.7"
"184","2014","4","Haryana","Karnal","63.4","38.7","40.7","11.2","29.7","34.0","80.9","44.5","161.1","43.1","0.0","14.4"
"184","2015","4","Haryana","Karnal","11.4","17.0","91.0","53.0","5.0","75.5","254.8","82.1","37.6","5.6","6.7","0.0"
"186","2000","4","Haryana","Rohtak","25.0","40.0","0.0","0.0","52.0","57.0","105.0","155.7","3.0","0.0","0.0","0.0"
"186","2001","4","Haryana","Rohtak","27.0","6.0","5.0","13.0","77.0","146.0","171.0","95.0","12.0","7.5","0.0","0.0"
"186","2002","4","Haryana","Rohtak","5.0","39.0","4.0","0.0","41.0","17.0","9.0","81.0","131.0","0.0","0.0","15.0"
"186","2003","4","Haryana","Rohtak","10.0","25.0","1.0","0.0","10.0","11.0","279.0","96.0","101.0","0.0","0.0","3.0"
"186","2004","4","Haryana","Rohtak","18.3","0.0","0.0","20.3","36.8","30.5","0.0","242.0","0.0","52.5","0.0","0.0"
"186","2005","4","Haryana","Rohtak","10.2","34.6","51.4","8.5","2.8","32.1","218.9","46.1","205.9","0.0","1.0","0.0"
"186","2006","4","Haryana","Rohtak","1.0","0.0","26.0","1.0","18.8","134.0","86.1","48.6","115.0","1.6","0.0","0.8"
"186","2007","4","Haryana","Rohtak","0.0","36.3","41.3","0.0","4.3","61.6","43.4","38.5","4.5","0.0","0.0","5.5"
"186","2008","4","Haryana","Rohtak","0.0","1.1","0.0","30.7","145.7","85.0","101.9","117.8","83.1","0.0","15.3","0.0"
"186","2009","4","Haryana","Rohtak","1.0","0.1","2.6","55.8","10.1","18.0","81.0","31.3","202.9","0.0","0.0","0.0"
"186","2010","4","Haryana","Rohtak","8.0","8.0","0.0","0.0","0.0","4.5","85.5","201.5","154.5","5.0","3.0","4.5"
"186","2011","4","Haryana","Rohtak","0.0","25.5","4.0","4.0","17.0","53.0","14.5","51.0","74.0","0.0","0.0","0.0"
"186","2012","4","Haryana","Rohtak","3.1","0.4","0.0","18.1","5.3","8.0","58.0","144.8","21.8","3.0","0.0","1.0"
"186","2013","4","Haryana","Rohtak","1.0","4.3","0.0","18.0","0.0","26.8","49.6","112.8","33.3","17.0","0.0","0.0"
"186","2014","4","Haryana","Rohtak","2.0","7.0","9.6","8.6","11.4","8.9","26.8","22.6","40.6","0.0","0.0","10.2"
"186","2015","4","Haryana","Rohtak","6.6","0.2","37.3","69.8","6.0","35.1","77.2","78.4","4.0","6.5","1.2","0.0"
"189","2000","12","Uttar Pradesh","Saharanpur","69.4","74.7","7.6","0.0","0.0","30.3","127.7","110.4","6.9","11.6","1.8","3.2"
"189","2002","12","Uttar Pradesh","Saharanpur","34.6","40.4","18.5","0.5","27.5","45.1","38.7","289.4","434.0","15.0","0.0","0.4"
"189","2004","12","Uttar Pradesh","Saharanpur","82.8","4.4","0.0","35.8","70.9","68.9","91.5","461.6","48.3","49.2","17.5","1.7"
